scenario,sim_id,league,league_calibrated,market,side,edge_pct,odd,prob_calibrated,units,bet_won,pl_units,home_score,away_score
B,827,1. SNL,0,,,,,,,skip,,2,1
B,1454,Botola Pro,0,1x2,away,22.45,7.5,0.1633,0.5,false,-0.5,3,2
B,1396,Primera B Nacional,1,btts,nao,13.31,1.5,0.7554,2,true,1,2,0
B,1395,Primera B Nacional,1,1x2,away,21.6,3.2,0.38,2,true,4.4,0,1
B,1394,Primera B Nacional,1,over25,over,52.38,3.2,0.4762,2,false,-2,0,0
B,1393,Ligat ha'Al,0,btts,nao,32.14,2.25,0.5873,0.5,false,-0.5,2,5
B,1392,Ligat ha'Al,0,btts,nao,34.94,2.43,0.5553,0.5,false,-0.5,1,1
B,1388,DFB Pokal,0,btts,nao,29.13,2.85,0.4531,0.5,true,0.925,3,0
B,1383,Primera Division,1,over25,over,13.79,2.2,0.5172,2,true,2.4,3,0
B,1173,Ligat ha'Al,0,btts,nao,33.04,2.43,0.5475,0.5,false,-0.5,1,1
B,1172,Ligat ha'Al,0,btts,nao,32.37,2.25,0.5883,0.5,false,-0.5,2,5
B,834,Primera B Nacional,1,over25,over,69.41,3.2,0.5294,2,false,-2,0,0
B,833,Primera B Nacional,1,1x2,away,26.67,3.2,0.3958,2,true,4.4,0,1
B,831,Primera B Nacional,1,btts,nao,12.06,1.5,0.7471,2,true,1,2,0
B,825,DFB Pokal,0,btts,nao,28.56,2.85,0.4511,0.5,true,0.925,3,0
B,820,Primera Division,1,over25,over,21.83,2.2,0.5538,2,true,2.4,3,0
B,1416,Primera Division,1,1x2,home,47.46,3.45,0.4274,2,false,-2,0,0
B,856,Primera Division,1,over25,over,9.65,1.98,0.5538,2,false,-2,0,0
B,1404,Liga 1,0,btts,nao,24.43,1.97,0.6316,0.5,false,-0.5,1,1
B,1174,Liga 1,0,btts,nao,24.98,1.97,0.6344,0.5,false,-0.5,1,1
B,1437,Premier League,1,btts,nao,17.93,1.73,0.6817,2,true,1.46,0,3
B,1436,Premier League,1,over25,under,11.47,1.52,0.7333,2,false,-2,2,2
B,1435,Premier League,1,btts,nao,31.82,1.49,0.8847,2,true,0.98,3,0
B,1434,Premier League,1,1x2,away,13.04,3.25,0.3478,2,false,-2,0,0
B,1175,Premier League,1,btts,nao,17.22,1.73,0.6776,2,true,1.46,0,3
B,1489,Liga Pro Serie B,0,1x2,home,15.4,2.7,0.4274,0.5,true,0.85,1,0
B,1381,1. HNL,0,btts,nao,18.28,1.94,0.6097,0.5,true,0.47,0,0
B,1170,1. HNL,0,btts,nao,17.64,1.94,0.6064,0.5,true,0.47,0,0
B,922,Liga Pro Serie B,0,1x2,home,15.71,2.7,0.4286,0.5,true,0.85,1,0
B,1403,Primera Division,1,1x2,home,54.85,1.83,0.8462,2,true,1.66,2,1
B,841,Primera Division,1,1x2,home,38.49,1.83,0.7568,2,true,1.66,2,1
B,1490,Segunda Division,0,1x2,away,37.5,2.75,0.5,0.5,true,0.875,0,1
B,1453,Botola Pro,0,1x2,away,11.3,3.2,0.3478,0.5,true,1.1,1,2
B,1433,Ykkösliiga,0,over25,under,36.19,2.6,0.5238,0.5,true,0.8,0,1
B,1386,Super Liga,0,1x2,home,11.27,1.53,0.7273,0.5,true,0.265,3,0
B,1385,Super Liga,0,btts,nao,12.08,1.82,0.6158,0.5,true,0.41,5,0
B,1318,Serie A,1,btts,nao,58.76,2.55,0.6226,2,false,-2,3,3
B,1147,Serie A,1,btts,nao,59.2,2.55,0.6243,2,false,-2,3,3
B,923,Segunda Division,0,btts,nao,28.27,2.02,0.635,0.5,true,0.51,0,1
B,873,Ykkösliiga,0,over25,under,30,2.6,0.5,0.5,true,0.8,0,1
B,823,Super Liga,0,btts,nao,13.19,1.82,0.6219,0.5,true,0.41,5,0
B,822,Super Liga,0,1x2,home,15.78,1.53,0.7568,0.5,true,0.265,3,0
B,1389,1. SNL,0,over25,over,40,1.4,1,0.5,true,0.2,3,0
B,1356,Ekstraklasa,0,over25,under,26.87,1.73,0.7333,0.5,true,0.365,1,1
B,1355,Ekstraklasa,0,over25,over,20,1.44,0.8333,0.5,true,0.22,3,2
B,1354,Ekstraklasa,0,1x2,home,23.54,1.46,0.8462,0.5,true,0.23,6,2
B,1353,Ekstraklasa,0,btts,sim,5.88,1.67,0.634,0.5,false,-0.5,1,0
B,1352,Ekstraklasa,0,1x2,draw,20,6.1,0.1967,0.5,true,2.55,2,2
B,1351,Ekstraklasa,0,btts,nao,19.87,2.1,0.5708,0.5,true,0.55,4,0
B,1350,Ekstraklasa,0,btts,nao,13.45,2.65,0.4281,0.5,false,-0.5,1,1
B,1349,Ekstraklasa,0,btts,nao,31.28,1.77,0.7417,0.5,true,0.385,3,0
B,1348,Ekstraklasa,0,over25,over,8.62,2.1,0.5172,0.5,true,0.55,2,1
B,766,Championship,0,btts,sim,39.72,2.02,0.6917,0.5,false,-0.5,1,0
B,826,1. SNL,0,over25,over,40,1.4,1,0.5,true,0.2,3,0
B,793,Ekstraklasa,0,btts,nao,24.66,1.95,0.6393,0.5,false,-0.5,1,1
B,792,Ekstraklasa,0,1x2,home,10.49,1.46,0.7568,0.5,true,0.23,6,2
B,791,Ekstraklasa,0,,,,,,,skip,,1,0
B,790,Ekstraklasa,0,1x2,draw,39.64,6.1,0.2289,0.5,true,2.55,2,2
B,789,Ekstraklasa,0,1x2,draw,20.47,4.2,0.2868,0.5,false,-0.5,4,0
B,788,Ekstraklasa,0,1x2,away,39.09,8.5,0.1636,0.5,false,-0.5,3,0
B,787,Ekstraklasa,0,btts,nao,12.62,2.65,0.425,0.5,false,-0.5,1,1
B,786,Ekstraklasa,0,over25,over,16.29,2.1,0.5538,0.5,true,0.55,2,1
B,785,Ekstraklasa,0,,,,,,,skip,,3,2
B,1445,Superettan,0,1x2,home,9.38,2.14,0.5111,0.5,true,0.57,3,1
B,1390,Ligat ha'Al,0,1x2,home,22.58,4.75,0.2581,0.5,false,-0.5,2,2
B,1359,Premier League,1,1x2,away,20,3.45,0.3478,2,true,4.9,1,2
B,1171,Ligat ha'Al,0,1x2,home,39.71,4.75,0.2941,0.5,false,-0.5,2,2
B,881,Superettan,0,,,,,,,skip,,3,1
B,796,Premier League,1,1x2,away,20.48,3.45,0.3492,2,true,4.9,1,2
B,1329,Championship,0,btts,sim,20.57,2.02,0.5969,0.5,false,-0.5,1,0
B,1469,Inkasso-Deildin,0,over25,under,26.48,2.62,0.4828,0.5,true,0.81,0,0
B,1432,Ykkösliiga,0,,,,,,,skip,,1,0
B,1380,1. HNL,0,btts,nao,15.11,1.84,0.6256,0.5,true,0.42,2,0
B,1379,1. HNL,0,,,,,,,skip,,2,0
B,1347,Veikkausliiga,0,1x2,away,20,4,0.3,0.5,false,-0.5,3,0
B,1346,Veikkausliiga,0,1x2,away,38.7,3.65,0.38,0.5,false,-0.5,2,0
B,1345,Veikkausliiga,0,btts,nao,13.76,1.85,0.6149,0.5,false,-0.5,2,1
B,1343,Veikkausliiga,0,,,,,,,skip,,0,1
B,1169,1. HNL,0,btts,nao,13.38,1.84,0.6162,0.5,true,0.42,2,0
B,1168,1. HNL,0,over25,over,7.43,1.94,0.5538,0.5,false,-0.5,2,0
B,1471,Inkasso-Deildin,0,over25,under,41.43,2.7,0.5238,0.5,true,0.85,0,1
B,904,Inkasso-Deildin,0,over25,under,27.06,2.7,0.4706,0.5,true,0.85,0,1
B,903,Inkasso-Deildin,0,1x2,home,8,2.7,0.4,0.5,true,0.85,5,3
B,902,Inkasso-Deildin,0,over25,under,16.91,2.62,0.4462,0.5,true,0.81,0,0
B,872,Ykkösliiga,0,,,,,,,skip,,1,0
B,1470,Inkasso-Deildin,0,1x2,home,15.4,2.7,0.4274,0.5,true,0.85,5,3
B,784,Veikkausliiga,0,1x2,home,5,2.45,0.4286,0.5,false,-0.5,0,1
B,783,Veikkausliiga,0,btts,nao,9.67,1.97,0.5567,0.5,true,0.485,3,0
B,782,Veikkausliiga,0,1x2,away,28.07,3.65,0.3509,0.5,false,-0.5,2,0
B,781,Veikkausliiga,0,1x2,draw,26.18,3.85,0.3277,0.5,false,-0.5,2,1
B,1468,Tweede Divisie,0,over25,under,30.34,2.7,0.4828,0.5,false,-0.5,3,2
B,1467,Tweede Divisie,0,,,,,,,skip,,2,3
B,1466,Tweede Divisie,0,over25,over,23,1.23,1,0.5,true,0.115,4,1
B,1465,Tweede Divisie,0,1x2,home,16.53,2.28,0.5111,0.5,false,-0.5,2,4
B,1464,Tweede Divisie,0,1x2,home,5.29,2.06,0.5111,0.5,false,-0.5,2,2
B,1463,Tweede Divisie,0,over25,over,50,1.5,1,0.5,true,0.25,1,2
B,1462,Tweede Divisie,0,1x2,home,23.54,1.46,0.8462,0.5,true,0.23,7,0
B,1461,Tweede Divisie,0,over25,over,30,1.3,1,0.5,true,0.15,5,4
B,1460,Tweede Divisie,0,1x2,away,31.25,1.75,0.75,0.5,true,0.375,1,2
B,901,Tweede Divisie,0,1x2,away,31.25,1.75,0.75,0.5,true,0.375,1,2
B,900,Tweede Divisie,0,over25,under,20.48,2.7,0.4462,0.5,false,-0.5,3,2
B,899,Tweede Divisie,0,,,,,,,skip,,2,3
B,898,Tweede Divisie,0,over25,over,23,1.23,1,0.5,true,0.115,4,1
B,897,Tweede Divisie,0,over25,under,9.33,2.45,0.4462,0.5,false,-0.5,2,4
B,896,Tweede Divisie,0,over25,under,10.67,2.48,0.4462,0.5,false,-0.5,2,2
B,895,Tweede Divisie,0,over25,over,50,1.5,1,0.5,true,0.25,1,2
B,894,Tweede Divisie,0,1x2,home,10.49,1.46,0.7568,0.5,true,0.23,7,0
B,893,Tweede Divisie,0,over25,over,30,1.3,1,0.5,true,0.15,5,4
B,1763,Super Liga,0,btts,nao,11.98,1.82,0.6153,0.5,true,0.41,5,0
B,1446,Superettan,0,1x2,away,14.78,3.3,0.3478,0.5,false,-0.5,1,0
B,1443,Superettan,0,1x2,away,14,3,0.38,0.5,false,-0.5,1,0
B,1441,Allsvenskan Women,0,1x2,home,27.78,2.5,0.5111,0.5,false,-0.5,0,3
B,1440,Allsvenskan Women,0,1x2,draw,47.45,4.25,0.3469,0.5,false,-0.5,0,1
B,1431,Ykkösliiga,0,btts,nao,43.23,1.84,0.7784,0.5,true,0.42,0,1
B,1412,Premier League,1,btts,nao,26.14,1.7,0.742,2,true,1.4,0,1
B,1411,Premier League,1,btts,nao,23.31,1.72,0.7169,2,true,1.44,0,0
B,1410,Premier League,1,btts,nao,25.45,1.67,0.7512,2,true,1.34,0,0
B,1409,Premier League,1,,,,,,,skip,,1,0
B,1407,Premier League,1,1x2,draw,32.79,6.75,0.1967,2,false,-2,0,2
B,1406,Premier League,1,btts,nao,28.06,1.65,0.7761,2,false,-2,2,2
B,1405,Premier League,1,over25,under,11.47,1.52,0.7333,2,true,1.04,0,1
B,1382,Primera Division,1,1x2,draw,11.02,3.2,0.3469,2,false,-2,1,2
B,1344,Allsvenskan,0,1x2,home,6.31,2.08,0.5111,0.5,true,0.54,2,0
B,1341,Allsvenskan,0,1x2,draw,14.49,3.3,0.3469,0.5,false,-0.5,2,1
B,880,Superettan,0,1x2,away,5.26,3,0.3509,0.5,false,-0.5,1,0
B,879,Superettan,0,1x2,away,15.79,3.3,0.3509,0.5,false,-0.5,1,0
B,877,Allsvenskan Women,0,1x2,draw,21.9,4.25,0.2868,0.5,false,-0.5,0,1
B,876,Allsvenskan Women,0,1x2,home,19.83,2.5,0.4793,0.5,false,-0.5,0,3
B,871,Ykkösliiga,0,btts,nao,44.35,1.84,0.7845,0.5,true,0.42,0,1
B,852,Premier League,1,btts,nao,25.83,1.67,0.7535,2,true,1.34,0,0
B,851,Premier League,1,,,,,,,skip,,1,0
B,850,Premier League,1,1x2,draw,54.52,6.75,0.2289,2,false,-2,0,2
B,849,Premier League,1,btts,nao,26.46,1.65,0.7664,2,false,-2,2,2
B,848,Premier League,1,btts,nao,7.84,1.58,0.6825,2,true,1.16,0,1
B,847,Premier League,1,btts,nao,25.09,1.7,0.7358,2,true,1.4,0,1
B,846,Premier League,1,btts,nao,22.93,1.72,0.7147,2,true,1.44,0,0
B,819,Primera Division,1,,,,,,,skip,,1,2
B,779,Allsvenskan,0,,,,,,,skip,,2,0
B,778,Allsvenskan,0,1x2,away,49.12,4.25,0.3509,0.5,false,-0.5,2,1
B,1358,Premier League,1,1x2,away,6.12,6.5,0.1633,2,false,-2,0,0
B,795,Premier League,1,1x2,draw,14.46,5,0.2289,2,true,8,0,0
B,1777,Elitedivisionen Women,0,1x2,draw,13.89,4.1,0.2778,0.5,false,-0.5,1,0
B,1438,Allsvenskan Women,0,,,,,,,skip,,4,2
B,1419,First Division,0,over25,over,22.5,1.47,0.8333,0.5,true,0.235,2,4
B,1372,Fortuna Liga,0,btts,nao,35.07,1.85,0.7301,0.5,true,0.425,0,3
B,1371,Fortuna Liga,0,1x2,home,30.33,2.3,0.5667,0.5,true,0.65,1,0
B,1370,Fortuna Liga,0,over25,over,7.41,1.82,0.5902,0.5,false,-0.5,0,2
B,1369,Fortuna Liga,0,btts,nao,11.01,2.05,0.5415,0.5,true,0.525,4,0
B,1340,Super League,1,1x2,home,23.95,2.9,0.4274,2,true,3.8,2,0
B,875,Allsvenskan Women,0,1x2,draw,11.86,3.9,0.2868,0.5,false,-0.5,4,2
B,859,First Division,0,1x2,away,21.5,1.62,0.75,0.5,true,0.31,2,4
B,809,Fortuna Liga,0,1x2,draw,17.6,4.1,0.2868,0.5,false,-0.5,4,0
B,808,Fortuna Liga,0,btts,nao,34.4,1.85,0.7265,0.5,true,0.425,0,3
B,807,Fortuna Liga,0,1x2,home,35,2.3,0.587,0.5,true,0.65,1,0
B,806,Fortuna Liga,0,1x2,away,5.26,3,0.3509,0.5,true,1,0,2
B,777,Super League,1,1x2,home,24.29,2.9,0.4286,2,true,3.8,2,0
B,1339,Super League,1,1x2,away,38,4.6,0.3,2,true,7.2,1,2
B,776,Super League,1,,,,,,,skip,,1,2
B,1480,League One,0,1x2,away,17.5,2.35,0.5,0.5,false,-0.5,1,1
B,1479,League One,0,1x2,draw,11.02,3.2,0.3469,0.5,true,1.1,0,0
B,913,League One,0,over25,over,26.26,2.28,0.5538,0.5,false,-0.5,1,1
B,912,League One,0,btts,nao,10.91,1.78,0.6231,0.5,true,0.39,0,0
B,1478,League One,0,btts,nao,8.4,1.82,0.5956,0.5,false,-0.5,1,1
B,1477,League One,0,over25,over,22.16,2.07,0.5902,0.5,false,-0.5,1,0
B,1442,Superettan,0,1x2,home,23.95,2.9,0.4274,0.5,true,0.95,2,1
B,1439,Allsvenskan Women,0,1x2,draw,23.16,3.55,0.3469,0.5,true,1.275,2,2
B,1342,Veikkausliiga,0,1x2,draw,38.78,4,0.3469,0.5,false,-0.5,2,1
B,1338,Super League,1,1x2,away,66.96,4.8,0.3478,2,false,-2,1,1
B,911,League One,0,btts,nao,10.56,1.82,0.6075,0.5,false,-0.5,1,1
B,910,League One,0,1x2,away,24.69,3.15,0.3958,0.5,false,-0.5,1,0
B,878,Superettan,0,1x2,home,16,2.9,0.4,0.5,true,0.95,2,1
B,874,Allsvenskan Women,0,btts,nao,16.39,2.02,0.5762,0.5,false,-0.5,2,2
B,780,Veikkausliiga,0,1x2,draw,31.09,4,0.3277,0.5,false,-0.5,2,1
B,775,Super League,1,1x2,away,67.62,4.8,0.3492,2,false,-2,1,1
B,1452,K League 2,0,over25,over,8.57,2.28,0.4762,0.5,true,0.64,2,3
B,1364,J-League,1,1x2,away,18.26,3.4,0.3478,2,false,-2,1,0
B,1357,Premier League,1,btts,nao,6.95,2.3,0.465,2,false,-2,1,1
B,888,K League 2,0,over25,over,14,2.28,0.5,0.5,true,0.64,2,3
B,801,J-League,1,1x2,away,18.73,3.4,0.3492,2,false,-2,1,0
B,794,Premier League,1,,,,,,,skip,,1,1
B,1363,J-League,1,1x2,draw,45.71,4.2,0.3469,2,false,-2,4,2
B,800,J-League,1,1x2,draw,37.65,4.2,0.3277,2,false,-2,4,2
B,843,Liga 1,0,btts,nao,24.98,1.97,0.6344,0.5,false,-0.5,1,1
B,830,Ligat ha'Al,0,btts,nao,36.21,2.25,0.6054,0.5,false,-0.5,2,5
B,829,Ligat ha'Al,0,btts,nao,38.85,2.43,0.5714,0.5,false,-0.5,1,1
B,828,Ligat ha'Al,0,1x2,draw,11.86,3.9,0.2868,0.5,true,1.45,2,2
B,817,1. HNL,0,btts,nao,13.38,1.84,0.6162,0.5,true,0.42,2,0
B,815,1. HNL,0,over25,over,7.43,1.94,0.5538,0.5,false,-0.5,2,0
B,814,1. HNL,0,btts,nao,17.64,1.94,0.6064,0.5,true,0.47,0,0
B,729,Premier League,1,btts,nao,17.22,1.73,0.6776,2,true,1.46,0,3
B,727,Premier League,1,btts,nao,32.15,1.49,0.8869,2,true,0.98,3,0
B,726,Premier League,1,1x2,away,13.49,3.25,0.3492,2,false,-2,0,0
B,723,Premier League,1,btts,nao,6.85,1.7,0.6285,2,false,-2,2,2
B,1362,J-League,1,btts,nao,26.94,1.9,0.6681,2,true,1.8,1,0
B,799,J-League,1,btts,nao,27.39,1.9,0.6705,2,true,1.8,1,0
B,1408,A-League,0,1x2,away,20,3.45,0.3478,0.5,false,-0.5,1,0
B,845,A-League,0,1x2,away,21.05,3.45,0.3509,0.5,false,-0.5,1,0
B,1451,K League 2,0,,,,,,,skip,,3,2
B,1450,K League 2,0,,,,,,,skip,,0,1
B,887,K League 2,0,1x2,home,50,3.75,0.4,0.5,true,1.375,3,2
B,886,K League 2,0,,,,,,,skip,,0,1
B,1361,J-League,1,btts,sim,22.04,2.05,0.5953,2,false,-2,0,1
B,1360,J-League,1,1x2,away,39.13,4,0.3478,2,false,-2,4,2
B,798,J-League,1,1x2,away,39.68,4,0.3492,2,false,-2,4,2
B,797,J-League,1,1x2,home,24.78,4.1,0.3043,2,false,-2,0,1
B,1778,Brasileiro Women,0,,,,,,,skip,,0,1
B,1421,USL Championship,1,btts,nao,27.44,2,0.6372,2,true,2,2,0
B,860,USL Championship,1,btts,nao,26.16,2,0.6308,2,true,2,2,0
B,1488,Liga Pro Serie B,0,over25,over,29.31,2.5,0.5172,0.5,false,-0.5,0,0
B,1486,Primera B,0,1x2,away,47.5,2.95,0.5,0.5,true,0.975,0,2
B,1427,NWSL,0,1x2,draw,24.9,3.6,0.3469,0.5,false,-0.5,1,2
B,1413,Liga Pro,0,over25,under,20.69,2.5,0.4828,0.5,false,-0.5,2,3
B,1401,Primera Division,1,1x2,home,28.23,3,0.4274,2,false,-2,1,1
B,921,Liga Pro Serie B,0,over25,over,38.44,2.5,0.5538,0.5,false,-0.5,0,0
B,919,Primera B,0,1x2,away,16.77,2.95,0.3958,0.5,true,0.975,0,2
B,866,NWSL,0,1x2,away,22.81,3.5,0.3509,0.5,true,1.25,1,2
B,853,Liga Pro,0,1x2,draw,31.63,5.75,0.2289,0.5,false,-0.5,2,3
B,842,Liga 1,0,,,,,,,skip,,1,1
B,839,Primera Division,1,1x2,home,28.57,3,0.4286,2,false,-2,1,1
B,818,1. HNL,0,btts,nao,19.51,1.727,0.692,0.5,false,-0.5,6,3
B,816,1. HNL,0,over25,under,23.23,1.78,0.6923,0.5,true,0.39,2,0
B,1316,Copa Argentina,0,over25,over,25.69,2.43,0.5172,0.5,false,-0.5,0,2
B,753,Copa Argentina,0,over25,over,34.56,2.43,0.5538,0.5,false,-0.5,0,2
B,709,Primera Division,1,over25,over,14.88,2.17,0.5294,2,false,-2,0,0
B,1270,Primera Division,1,1x2,draw,5.82,3.05,0.3469,2,true,4.1,0,0
B,707,Serie B,0,btts,nao,16.08,1.65,0.7035,0.5,true,0.325,1,0
B,1267,Serie B,0,1x2,draw,16.22,3.35,0.3469,0.5,false,-0.5,1,0
B,1314,Liga Pro Serie B,0,over25,under,10,1.5,0.7333,0.5,false,-0.5,2,1
B,754,Liga Pro Serie B,0,,,,,,,skip,,2,1
B,1268,Division 1,0,1x2,home,17.56,2.3,0.5111,0.5,false,-0.5,0,1
B,1161,Division 1,0,over25,over,12.5,2.25,0.5,0.5,false,-0.5,0,1
B,1317,Segunda Division,0,,,,,,,skip,,0,1
B,756,Segunda Division,0,1x2,home,6.89,2.23,0.4793,0.5,false,-0.5,0,1
B,1295,Botola Pro,0,btts,nao,12.1,1.5,0.7473,0.5,false,-0.5,3,1
B,718,Primera Division,1,1x2,home,52.14,3.55,0.4286,2,false,-2,1,1
B,1281,Primera Division,1,1x2,home,51.73,3.55,0.4274,2,false,-2,1,1
B,1308,Inkasso-Deildin,0,1x2,away,40,2.8,0.5,0.5,false,-0.5,4,3
B,1307,Inkasso-Deildin,0,btts,nao,15.8,2.62,0.442,0.5,true,0.81,0,0
B,1306,Inkasso-Deildin,0,1x2,home,17.54,2.75,0.4274,0.5,true,0.875,3,1
B,747,Inkasso-Deildin,0,btts,nao,14.34,2.62,0.4364,0.5,true,0.81,0,0
B,746,Inkasso-Deildin,0,1x2,home,31.82,2.75,0.4793,0.5,true,0.875,3,1
B,735,Pepsideild,0,1x2,home,12.71,2.63,0.4286,0.5,true,0.815,6,3
B,734,Pepsideild,0,,,,,,,skip,,0,1
B,733,Pepsideild,0,over25,over,24,1.24,1,0.5,true,0.12,5,0
B,1293,Pepsideild,0,1x2,home,12.41,2.63,0.4274,0.5,true,0.815,6,3
B,1292,Pepsideild,0,over25,over,6.67,1.28,0.8333,0.5,false,-0.5,0,1
B,1291,Pepsideild,0,1x2,away,25,9.5,0.1316,0.5,false,-0.5,5,0
B,748,Inkasso-Deildin,0,1x2,away,10.83,2.8,0.3958,0.5,false,-0.5,4,3
B,1760,Primera Division,1,1x2,home,28.23,3,0.4274,2,false,-2,1,1
B,1301,Premier Division,0,1x2,home,28.23,3,0.4274,0.5,false,-0.5,1,1
B,1299,Premier Division,0,1x2,away,18.42,9,0.1316,0.5,true,4,1,2
B,740,Premier Division,0,1x2,away,47.27,9,0.1636,0.5,true,4,1,2
B,739,Premier Division,0,1x2,home,43.8,3,0.4793,0.5,false,-0.5,1,1
B,712,Coupe de France,0,1x2,draw,24.77,4.35,0.2868,0.5,false,-0.5,3,1
B,1276,Coupe de France,0,1x2,draw,20.83,4.35,0.2778,0.5,false,-0.5,3,1
B,1298,Premier Division,0,1x2,away,30.61,8,0.1633,0.5,false,-0.5,2,1
B,1297,Premier Division,0,1x2,home,17.54,2.75,0.4274,0.5,false,-0.5,0,0
B,1296,Premier Division,0,,,,,,,skip,,2,4
B,738,Premier Division,0,1x2,home,17.86,2.75,0.4286,0.5,false,-0.5,0,0
B,737,Premier Division,0,1x2,away,30.91,8,0.1636,0.5,false,-0.5,2,1
B,736,Premier Division,0,1x2,home,12.61,3.7,0.3043,0.5,false,-0.5,2,4
B,1255,Serie A,1,over25,under,54,2.1,0.7333,2,true,2.2,1,1
B,1144,Serie A,1,over25,under,45.38,2.1,0.6923,2,true,2.2,1,1
B,1315,Segunda Division,0,btts,nao,12.4,2.04,0.551,0.5,true,0.52,0,0
B,1294,Botola Pro,0,,,,,,,skip,,0,1
B,755,Segunda Division,0,btts,nao,13,2.04,0.5539,0.5,true,0.52,0,0
B,732,Pepsideild,0,over25,under,24.95,2.8,0.4462,0.5,true,0.9,1,0
B,731,Pepsideild,0,over25,under,28.52,2.88,0.4462,0.5,true,0.94,0,1
B,714,1. SNL,0,,,,,,,skip,,3,2
B,713,1. SNL,0,1x2,away,36,1.36,1,0.5,true,0.18,0,4
B,711,Super Liga,0,over25,under,22.5,4.9,0.25,0.5,false,-0.5,1,2
B,708,Serie B,0,btts,nao,18.37,1.8,0.6576,0.5,true,0.4,0,0
B,1275,1. SNL,0,,,,,,,skip,,3,2
B,1274,Super Liga,0,btts,nao,5.16,1.9,0.5535,0.5,false,-0.5,1,2
B,1273,1. SNL,0,1x2,away,36,1.36,1,0.5,true,0.18,0,4
B,1266,Serie B,0,over25,under,23.2,1.68,0.7333,0.5,true,0.34,0,0
B,1290,Pepsideild,0,btts,nao,15.34,2.75,0.4194,0.5,true,0.875,1,0
B,1289,Pepsideild,0,over25,under,18.03,2.88,0.4098,0.5,true,0.94,0,1
B,1277,Liga 1,0,1x2,draw,16.67,3.5,0.3333,0.5,true,1.25,1,1
B,1164,Liga 1,0,,,,,,,skip,,1,1
B,704,Allsvenskan,0,1x2,away,10.45,6.75,0.1636,0.5,true,2.875,1,2
B,1264,Allsvenskan,0,over25,over,12.5,1.5,0.75,0.5,true,0.25,1,2
B,1286,Premier League,1,over25,under,64,1.64,1,2,true,1.28,0,1
B,1271,1. HNL,0,btts,nao,19.54,1.727,0.6922,0.5,false,-0.5,6,3
B,1163,1. HNL,0,btts,nao,19.51,1.727,0.692,0.5,false,-0.5,6,3
B,728,Allsvenskan Women,0,1x2,home,42.63,2.43,0.587,0.5,false,-0.5,0,1
B,719,First Division,0,btts,nao,13.2,2.28,0.4965,0.5,true,0.64,5,0
B,705,Veikkausliiga,0,1x2,home,46,3.65,0.4,0.5,true,1.325,2,1
B,1282,First Division,0,btts,nao,11.38,2.28,0.4885,0.5,true,0.64,5,0
B,1261,Veikkausliiga,0,1x2,draw,19.69,3.45,0.3469,0.5,false,-0.5,2,1
B,1287,Allsvenskan Women,0,1x2,home,37.7,2.43,0.5667,0.5,false,-0.5,0,1
B,721,Ykkösliiga,0,btts,nao,49.23,2.17,0.6877,0.5,true,0.585,0,1
B,720,Ykkösliiga,0,btts,nao,42.54,2.08,0.6853,0.5,true,0.54,0,2
B,1284,Ykkösliiga,0,btts,nao,47.13,2.17,0.678,0.5,true,0.585,0,1
B,1283,Ykkösliiga,0,over25,under,48.13,2.02,0.7333,0.5,true,0.51,0,2
B,1304,First League,0,1x2,away,46.94,9,0.1633,0.5,false,-0.5,1,1
B,1303,First League,0,,,,,,,skip,,3,0
B,1302,First League,0,over25,under,29.8,1.77,0.7333,0.5,false,-0.5,3,0
B,745,First League,0,1x2,away,47.27,9,0.1636,0.5,false,-0.5,1,1
B,743,First League,0,1x2,draw,17.6,4.1,0.2868,0.5,false,-0.5,3,0
B,742,First League,0,over25,under,22.54,1.77,0.6923,0.5,false,-0.5,3,0
B,710,Super Liga,0,btts,nao,36.7,1.83,0.747,0.5,true,0.415,0,0
B,1272,Super Liga,0,btts,nao,35.64,1.83,0.7412,0.5,true,0.415,0,0
B,717,1. Division,0,1x2,home,24.11,1.64,0.7568,0.5,true,0.32,5,2
B,716,1. Division,0,btts,nao,7.94,2.06,0.524,0.5,false,-0.5,3,4
B,715,1. Division,0,1x2,home,6.24,1.81,0.587,0.5,true,0.405,2,0
B,1280,1. Division,0,1x2,home,38.77,1.64,0.8462,0.5,true,0.32,5,2
B,1279,1. Division,0,1x2,draw,7.55,3.1,0.3469,0.5,false,-0.5,3,4
B,1278,1. Division,0,,,,,,,skip,,2,0
B,725,Premier League,1,btts,nao,31.65,1.48,0.8895,2,false,-2,2,1
B,724,Premier League,1,over25,under,64,1.64,1,2,true,1.28,0,1
B,722,Premier League,1,1x2,away,39.68,4,0.3492,2,false,-2,2,2
B,1285,Premier League,1,btts,nao,31.02,1.48,0.8853,2,false,-2,2,1
B,1269,1. HNL,0,over25,under,30.53,1.78,0.7333,0.5,true,0.39,2,0
B,1162,1. HNL,0,over25,under,23.23,1.78,0.6923,0.5,true,0.39,2,0
B,1250,Premier League,1,1x2,away,39.13,4,0.3478,2,false,-2,2,2
C,1692,K League 2,0,,,,,,,skip,,0,1
C,1691,K League 2,0,,,,,,,skip,,3,2
C,1119,K League 2,0,,,,,,,skip,,0,1
C,1118,K League 2,0,,,,,,,skip,,3,2
C,1835,Major League Soccer,1,over25,under,61.33,2.2,0.7333,2,true,2.4,1,0
C,1682,Liga MX,0,,,,,,,skip,,1,2
